trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
30,26,0.0,0.725,0.275,1.0,0.0,0.0,0.0
31,0,0.0,0.8,0.2,1.0,0.0,0.0,0.0
31,2,0.15,0.525,0.325,0.0,0.0,0.0,1.0
31,4,0.2,0.65,0.15,9.404388714733542E-4,0.0,0.0,0.9990595611285267
31,6,0.0,0.975,0.025,1.0,0.0,0.0,0.0
31,8,0.15,0.0,0.85,0.0,0.0,1.0,0.0
31,10,0.35,0.625,0.025,0.0,0.0,0.0,1.0
31,12,0.075,0.825,0.1,0.0,0.0,0.0,1.0
31,14,0.3,0.625,0.075,0.0,0.0,0.0,1.0
31,16,0.225,0.75,0.025,0.0,0.0,0.0,1.0
31,18,0.2,0.725,0.075,0.0,0.0,0.0,1.0
31,20,0.3,0.7,0.0,0.0,0.0,0.0,1.0
31,22,0.15,0.825,0.025,0.0,0.0,0.0,1.0
31,24,0.175,0.7,0.125,0.0,0.0,0.0,1.0
31,26,0.075,0.875,0.05,0.0,0.0,0.0,1.0
32,0,0.025,0.85,0.125,0.9688982143247438,0.0,2.1856490284790067E-5,0.03107992918497148
32,2,0.1,0.0,0.9,0.0,0.0,1.0,0.0
32,4,0.0,0.775,0.225,1.0,0.0,0.0,0.0
32,6,0.175,0.425,0.4,0.0,0.0,0.0,1.0
32,8,0.075,0.45,0.475,0.0,0.0,0.0,1.0
32,10,0.1,0.675,0.225,0.0,0.0,0.0,1.0
32,12,0.05,0.7,0.25,0.0,0.0,0.0,1.0
32,14,0.1,0.575,0.325,0.0,0.0,0.0,1.0
32,16,0.075,0.6,0.325,0.0,0.0,0.0,1.0
32,18,0.125,0.525,0.35,0.0,0.0,0.0,1.0
32,20,0.175,0.575,0.25,0.0,0.0,0.0,1.0
32,22,0.15,0.65,0.2,0.0,0.0,0.0,1.0
32,24,0.075,0.725,0.2,0.0,0.0,0.0,1.0
32,26,0.15,0.6,0.25,0.0,0.0,0.0,1.0
33,0,0.0,0.775,0.225,1.0,0.0,0.0,0.0
33,2,0.3,0.0,0.7,0.0,1.0,0.0,0.0
33,4,0.0,0.975,0.025,1.0,0.0,0.0,0.0
33,6,0.15,0.6,0.25,0.0,0.0,0.0,1.0
33,8,0.125,0.525,0.35,0.0,0.0,0.0,1.0
33,10,0.4,0.6,0.0,0.0,0.0,0.0,1.0
33,12,0.2,0.775,0.025,0.0,0.0,0.0,1.0
33,14,0.1,0.85,0.05,0.0,0.0,0.0,1.0
33,16,0.175,0.75,0.075,0.0,0.0,0.0,1.0
33,18,0.2,0.775,0.025,0.0,0.0,0.0,1.0
33,20,0.375,0.6,0.025,0.0,0.0,0.0,1.0
33,22,0.075,0.9,0.025,0.0,0.0,0.0,1.0
33,24,0.225,0.725,0.05,0.0,0.0,0.0,1.0
33,26,0.15,0.75,0.1,0.0,0.0,0.0,1.0
34,0,0.225,0.775,0.0,0.0,0.0,0.0,1.0
34,2,0.35,0.0,0.65,0.0,1.0,0.0,0.0
34,4,0.2,0.775,0.025,5.594405594405594E-4,0.0,0.0,0.9994405594405594
34,6,0.075,0.0,0.925,0.0,0.0,1.0,0.0
34,8,0.0,0.95,0.05,1.0,0.0,0.0,0.0
34,10,0.275,0.0,0.725,0.0,1.0,0.0,0.0
34,12,0.175,0.8,0.025,0.0,0.0,0.0,1.0
34,14,0.2,0.775,0.025,0.0,0.0,0.0,1.0
34,16,0.225,0.725,0.05,0.0,0.0,0.0,1.0
34,18,0.25,0.75,0.0,0.0,0.0,0.0,1.0
34,20,0.2,0.775,0.025,0.0,0.0,0.0,1.0
34,22,0.25,0.75,0.0,0.0,0.0,0.0,1.0
34,24,0.2,0.8,0.0,0.0,0.0,0.0,1.0
34,26,0.125,0.8,0.075,0.0,0.0,0.0,1.0
35,0,0.325,0.0,0.675,0.0,1.0,0.0,0.0
35,2,0.0,0.9,0.1,1.0,0.0,0.0,0.0
35,4,0.0,0.9,0.1,1.0,0.0,0.0,0.0
35,6,0.125,0.75,0.125,0.0,0.0,0.0,1.0
35,8,0.0,0.95,0.05,1.0,0.0,0.0,0.0
35,10,0.25,0.625,0.125,6.345177664974619E-4,0.0,0.0,0.9993654822335025
35,12,0.0,0.925,0.075,1.0,0.0,0.0,0.0
35,14,0.0,0.9,0.1,1.0,0.0,0.0,0.0
35,16,0.0,0.925,0.075,1.0,0.0,0.0,0.0
35,18,0.0,0.675,0.325,1.0,0.0,0.0,0.0
35,20,0.0,0.725,0.275,1.0,0.0,0.0,0.0
35,22,0.0,0.75,0.25,1.0,0.0,0.0,0.0
35,24,0.0,0.8,0.2,1.0,0.0,0.0,0.0
35,26,0.0,0.725,0.275,1.0,0.0,0.0,0.0
36,0,0.325,0.0,0.675,0.0,1.0,0.0,0.0
36,2,0.3,0.675,0.025,0.0,0.0,0.0,1.0
36,4,0.2,0.775,0.025,0.0,0.0,0.0,1.0
36,6,0.0,0.9,0.1,1.0,0.0,0.0,0.0
36,8,0.0,0.95,0.05,1.0,0.0,0.0,0.0
36,10,0.1,0.85,0.05,0.0,0.0,0.0,1.0
36,12,0.125,0.85,0.025,2.821670428893905E-4,0.0,0.0,0.9997178329571106
36,14,0.175,0.725,0.1,3.007518796992481E-4,0.0,0.0,0.9996992481203008
36,16,0.125,0.8,0.075,0.0,0.0,0.0,1.0
36,18,0.15,0.825,0.025,2.80662363177098E-4,0.0,0.0,0.9997193376368229
36,20,0.175,0.8,0.025,2.7631942525559546E-4,0.0,0.0,0.9997236805747444
36,22,0.275,0.725,0.0,5.532503457814661E-4,0.0,0.0,0.9994467496542185
36,24,0.2,0.8,0.0,2.870264064293915E-4,0.0,0.0,0.9997129735935706
36,26,0.15,0.825,0.025,2.847380410022779E-4,0.0,0.0,0.9997152619589977
37,0,0.275,0.0,0.725,0.0,1.0,0.0,0.0
37,2,0.225,0.7,0.075,0.0,0.0,0.0,1.0
37,4,0.175,0.825,0.0,0.0,0.0,0.0,1.0
37,6,0.0,0.9,0.1,1.0,0.0,0.0,0.0
37,8,0.075,0.0,0.925,0.0,0.0,1.0,0.0
37,10,0.0,0.875,0.125,1.0,0.0,0.0,0.0
37,12,0.0,0.95,0.05,1.0,0.0,0.0,0.0
37,14,0.0,0.9,0.1,1.0,0.0,0.0,0.0
37,16,0.0,0.925,0.075,1.0,0.0,0.0,0.0
37,18,0.0,0.95,0.05,1.0,0.0,0.0,0.0
37,20,0.0,0.9,0.1,1.0,0.0,0.0,0.0
37,22,0.0,0.925,0.075,1.0,0.0,0.0,0.0
37,24,0.0,0.9,0.1,1.0,0.0,0.0,0.0
37,26,0.0,0.925,0.075,1.0,0.0,0.0,0.0
38,0,0.25,0.0,0.75,0.0,1.0,0.0,0.0
38,2,0.0,0.875,0.125,1.0,0.0,0.0,0.0
38,4,0.15,0.85,0.0,0.0,0.0,0.0,1.0
38,6,0.0,0.95,0.05,1.0,0.0,0.0,0.0
38,8,0.225,0.525,0.25,0.0,0.0,0.0,1.0
38,10,0.2,0.65,0.15,0.0,0.0,0.0,1.0
38,12,0.1,0.6,0.3,0.0,0.0,0.0,1.0
38,14,0.075,0.6,0.325,0.0,0.0,0.0,1.0
38,16,0.175,0.625,0.2,0.0,0.0,0.0,1.0
38,18,0.2,0.525,0.275,0.0,0.0,0.0,1.0
38,20,0.15,0.55,0.3,0.0,0.0,0.0,1.0
38,22,0.25,0.625,0.125,0.0,0.0,0.0,1.0
38,24,0.3,0.675,0.025,0.0,0.0,0.0,1.0
38,26,0.125,0.875,0.0,0.0,0.0,0.0,1.0
39,0,0.0,0.9,0.1,1.0,0.0,0.0,0.0
39,2,0.125,0.0,0.875,0.0,0.0,1.0,0.0
39,4,0.075,0.0,0.925,0.0,0.0,1.0,0.0
39,6,0.125,0.825,0.05,0.0,0.0,0.0,1.0
39,8,0.0,0.8,0.2,1.0,0.0,0.0,0.0
39,10,0.0,0.85,0.15,1.0,0.0,0.0,0.0
39,12,0.175,0.5,0.325,0.0011446012972148034,0.0,0.0,0.9988553987027852
39,14,0.1,0.575,0.325,6.752194463200541E-4,0.0,0.0,0.9993247805536799
39,16,0.075,0.575,0.35,3.479471120389701E-4,0.0,0.0,0.999652052887961
39,18,0.15,0.5,0.35,0.001067995728017088,0.0,0.0,0.9989320042719829
39,20,0.05,0.6,0.35,0.0,0.0,0.0,1.0
39,22,0.125,0.55,0.325,0.0010319917440660474,0.0,0.0,0.9989680082559339
39,24,0.175,0.575,0.25,7.077140835102619E-4,0.0,0.0,0.9992922859164898
39,26,0.125,0.625,0.25,3.295978905735003E-4,0.0,0.0,0.9996704021094265
40,0,0.15,0.0,0.85,0.0,1.0,0.0,0.0
40,2,0.075,0.75,0.175,0.0,0.0,0.0,1.0
40,4,0.15,0.675,0.175,3.1887755102040814E-4,0.0,0.0,0.9996811224489796
40,6,0.15,0.525,0.325,0.0,0.0,0.0,1.0
40,8,0.0,0.75,0.25,1.0,0.0,0.0,0.0
40,10,0.175,0.65,0.175,0.0,0.0,0.0,1.0
40,12,0.075,0.6,0.325,0.0,0.0,0.0,1.0
40,14,0.175,0.6,0.225,0.0,0.0,0.0,1.0
40,16,0.15,0.55,0.3,0.0,0.0,0.0,1.0
40,18,0.175,0.6,0.225,0.0,0.0,0.0,1.0
40,20,0.225,0.5,0.275,0.0,0.0,0.0,1.0
40,22,0.05,0.7,0.25,0.0,0.0,0.0,1.0
40,24,0.125,0.65,0.225,0.0,0.0,0.0,1.0
40,26,0.1,0.65,0.25,0.0,0.0,0.0,1.0
41,0,0.35,0.0,0.65,0.0,1.0,0.0,0.0
41,2,0.175,0.0,0.825,0.0,1.0,0.0,0.0
41,4,0.2,0.7,0.1,0.0,0.0,0.0,1.0
41,6,0.25,0.7,0.05,0.0,0.0,0.0,1.0
41,8,0.0,0.95,0.05,1.0,0.0,0.0,0.0
41,10,0.0,0.8,0.2,1.0,0.0,0.0,0.0
41,12,0.0,0.8,0.2,1.0,0.0,0.0,0.0
41,14,0.175,0.525,0.3,0.0,0.0,0.0,1.0
41,16,0.05,0.65,0.3,0.0,0.0,0.0,1.0
41,18,0.1,0.7,0.2,0.0,0.0,0.0,1.0
41,20,0.175,0.8,0.025,0.0,0.0,0.0,1.0
41,22,0.1,0.8,0.1,0.0,0.0,0.0,1.0
41,24,0.25,0.675,0.075,0.0,0.0,0.0,1.0
41,26,0.25,0.7,0.05,0.0,0.0,0.0,1.0
42,0,0.15,0.825,0.025,0.0,0.0,0.0,1.0
42,2,0.05,0.0,0.95,0.0,0.0,1.0,0.0
42,4,0.2,0.0,0.8,0.0,0.0,1.0,0.0
42,6,0.0,0.95,0.05,1.0,0.0,0.0,0.0
42,8,0.0,0.95,0.05,1.0,0.0,0.0,0.0
42,10,0.125,0.825,0.05,0.0,0.0,0.0,1.0
42,12,0.15,0.825,0.025,0.0,0.0,0.0,1.0
42,14,0.175,0.825,0.0,0.0,0.0,0.0,1.0
