trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
23,2,0.275,0.0,0.725,0.0,1.0,0.0,0.0
23,4,0.0,0.95,0.05,1.0,0.0,0.0,0.0
23,6,0.0,0.875,0.125,1.0,0.0,0.0,0.0
23,8,0.1,0.9,0.0,0.0,0.0,0.0,1.0
23,10,0.0,0.925,0.075,1.0,0.0,0.0,0.0
23,12,0.0,0.9,0.1,1.0,0.0,0.0,0.0
23,14,0.0,0.85,0.15,1.0,0.0,0.0,0.0
23,16,0.0,0.675,0.325,1.0,0.0,0.0,0.0
23,18,0.0,0.7,0.3,1.0,0.0,0.0,0.0
23,20,0.0,0.825,0.175,1.0,0.0,0.0,0.0
23,22,0.0,0.775,0.225,1.0,0.0,0.0,0.0
23,24,0.0,0.725,0.275,1.0,0.0,0.0,0.0
23,26,0.0,0.75,0.25,1.0,0.0,0.0,0.0
24,0,0.075,0.625,0.3,0.0,0.0,0.0,1.0
24,2,0.125,0.6,0.275,0.0,0.0,0.0,1.0
24,4,0.125,0.6,0.275,0.0,0.0,0.0,1.0
24,6,0.225,0.0,0.775,0.0,1.0,0.0,0.0
24,8,0.275,0.0,0.725,0.0,1.0,0.0,0.0
24,10,0.275,0.0,0.725,0.0,1.0,0.0,0.0
24,12,0.275,0.0,0.725,0.0,1.0,0.0,0.0
24,14,0.15,0.825,0.025,0.0,0.0,0.0,1.0
24,16,0.375,0.0,0.625,0.0,1.0,0.0,0.0
24,18,0.275,0.0,0.725,0.0,1.0,0.0,0.0
24,20,0.175,0.0,0.825,0.0,1.0,0.0,0.0
24,22,0.225,0.725,0.05,0.0,0.0,0.0,1.0
24,24,0.25,0.75,0.0,0.0,0.0,0.0,1.0
24,26,0.175,0.75,0.075,0.0,0.0,0.0,1.0
25,0,0.0,0.75,0.25,1.0,0.0,0.0,0.0
25,2,0.325,0.0,0.675,0.0,1.0,0.0,0.0
25,4,0.2,0.0,0.8,0.0,0.0,1.0,0.0
25,6,0.0,0.725,0.275,1.0,0.0,0.0,0.0
25,8,0.125,0.625,0.25,0.0,0.0,0.0,1.0
25,10,0.125,0.475,0.4,0.0,0.0,0.0,1.0
25,12,0.125,0.625,0.25,0.0,0.0,0.0,1.0
25,14,0.025,0.6,0.375,0.0,0.0,0.0,1.0
25,16,0.1,0.5,0.4,0.0,0.0,0.0,1.0
25,18,0.1,0.625,0.275,0.0,0.0,0.0,1.0
25,20,0.25,0.725,0.025,0.0,5.922416345869114E-4,0.0,0.9994077583654131
25,22,0.075,0.85,0.075,0.0,0.0,0.0,1.0
25,24,0.2,0.775,0.025,0.0,2.824060999717594E-4,0.0,0.9997175939000282
25,26,0.225,0.75,0.025,0.0,2.922267679719462E-4,0.0,0.9997077732320281
26,0,0.125,0.0,0.875,0.0,0.0,1.0,0.0
26,2,0.225,0.0,0.775,0.0,1.0,0.0,0.0
26,4,0.175,0.825,0.0,0.0,0.0,0.0,1.0
26,6,0.0,0.95,0.05,1.0,0.0,0.0,0.0
26,8,0.3,0.675,0.025,0.0,0.0,0.0,1.0
26,10,0.2,0.8,0.0,0.0,0.0,0.0,1.0
26,12,0.275,0.725,0.0,0.0,0.0,0.0,1.0
26,14,0.15,0.8,0.05,0.0,0.0,0.0,1.0
26,16,0.2,0.775,0.025,0.0,0.0,0.0,1.0
26,18,0.125,0.85,0.025,0.0,0.0,0.0,1.0
26,20,0.3,0.675,0.025,0.0,0.0,0.0,1.0
26,22,0.125,0.825,0.05,0.0,0.0,0.0,1.0
26,24,0.225,0.7,0.075,0.0,0.0,0.0,1.0
26,26,0.2,0.725,0.075,0.0,0.0,0.0,1.0
27,0,0.075,0.0,0.925,0.0,0.0,1.0,0.0
27,2,0.375,0.625,0.0,0.0,0.0,0.0,1.0
27,4,0.0,0.9,0.1,1.0,0.0,0.0,0.0
27,6,0.175,0.775,0.05,0.0,0.0,0.0,1.0
27,8,0.125,0.85,0.025,0.0,0.0,0.0,1.0
27,10,0.175,0.8,0.025,0.0,0.0,0.0,1.0
27,12,0.2,0.75,0.05,0.0,0.0,0.0,1.0
27,14,0.325,0.675,0.0,0.0,0.0,0.0,1.0
27,16,0.15,0.775,0.075,0.0,0.0,0.0,1.0
27,18,0.225,0.75,0.025,0.0,0.0,0.0,1.0
27,20,0.25,0.725,0.025,0.0,0.0,0.0,1.0
