trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
6,20,0.3,0.6,0.1,0.0,9.973404255319148E-4,0.0,0.9990026595744681
6,22,0.2,0.775,0.025,0.0,3.1525851197982345E-4,0.0,0.9996847414880202
6,24,0.5,0.375,0.125,0.0,0.0019646365422396855,0.0,0.9980353634577603
6,26,0.3,0.625,0.075,0.0,0.0016485328058028356,0.0,0.9983514671941972
7,0,0.0,0.8,0.2,1.0,0.0,0.0,0.0
7,2,0.4,0.0,0.6,0.0,1.0,0.0,0.0
7,4,0.125,0.0,0.875,0.0,0.0,1.0,0.0
7,6,0.0,0.825,0.175,1.0,0.0,0.0,0.0
7,8,0.0,0.775,0.225,1.0,0.0,0.0,0.0
7,10,0.0,0.925,0.075,1.0,0.0,0.0,0.0
7,12,0.3,0.0,0.7,0.0,1.0,0.0,0.0
7,14,0.35,0.0,0.65,0.0,1.0,0.0,0.0
7,16,0.5,0.425,0.075,0.0,7.069635913750442E-4,0.0,0.999293036408625
7,18,0.275,0.725,0.0,0.0,6.038647342995169E-4,0.0,0.9993961352657005
7,20,0.375,0.525,0.1,0.0,0.0010377032168799724,0.0,0.99896229678312
7,22,0.325,0.55,0.125,0.0,7.047216349541931E-4,0.0,0.9992952783650458
7,24,0.225,0.6,0.175,0.0,6.626905235255136E-4,0.0,0.9993373094764745
7,26,0.425,0.525,0.05,0.0,0.0010460251046025104,0.0,0.9989539748953975
8,0,0.0,0.875,0.125,1.0,0.0,0.0,0.0
8,2,0.175,0.0,0.825,0.0,0.0,1.0,0.0
8,4,0.0,0.875,0.125,1.0,0.0,0.0,0.0
8,6,0.0,0.8,0.2,1.0,0.0,0.0,0.0
8,8,0.0,0.825,0.175,1.0,0.0,0.0,0.0
8,10,0.425,0.0,0.575,0.0,1.0,0.0,0.0
8,12,0.35,0.55,0.1,0.0,6.397952655150352E-4,0.0,0.999360204734485
8,14,0.2,0.0,0.8,0.0,0.0,1.0,0.0
8,16,0.15,0.0,0.85,0.0,0.0,1.0,0.0
8,18,0.325,0.55,0.125,0.0,6.884681583476765E-4,0.0,0.9993115318416523
8,20,0.225,0.0,0.775,0.0,0.0,1.0,0.0
8,22,0.125,0.0,0.875,0.0,0.0,1.0,0.0
8,24,0.15,0.0,0.85,0.0,0.0,1.0,0.0
8,26,0.175,0.0,0.825,0.0,0.0,1.0,0.0
9,0,0.0,0.75,0.25,1.0,0.0,0.0,0.0
9,2,0.325,0.0,0.675,0.0,1.0,0.0,0.0
9,4,0.15,0.0,0.85,0.0,0.0,1.0,0.0
9,6,0.375,0.0,0.625,0.0,1.0,0.0,0.0
9,8,0.275,0.675,0.05,0.0,0.0,0.0,1.0
